;Estação Centro Av Contorno - Belo Horizonte - Regap;;;;;;;;;;;
Data e Hora;PM10;NO2;O3;SO2;PM 2,5;CO;Tº;DV;PP;VV;RS;UR
;µg/m3;µg/m3;µg/m3;µg/m3;µg/m3;PPM;ºc;º;mm;m/s;W/m2;%
24/04/2019 03:30;26,2;0,26;2,71;;9;0,43;22,58;102,06;0;0,92;1,77;79,3
24/04/2019 04:30;26,33;0,24;2,64;;7;0,44;22,51;109,5;0;1,25;2,44;79,8
24/04/2019 05:30;18,94;1,42;6,32;0,14;6;0,46;22,28;108,48;0;1,16;1,98;81,01
24/04/2019 06:30;10,31;7,28;7,7;0,31;7;0,68;22,37;112,39;0;1,35;26,38;80,69
24/04/2019 07:30;27,73;6,9;19,71;0,42;7;0,59;24,25;117,38;0;2,14;180,5;72,72
24/04/2019 08:30;29,97;2,73;15,65;0,5;9;0,53;25,77;123,17;0;2,1;382,37;66,1
24/04/2019 09:30;21,53;6,66;;;18;0,33;27,52;110,78;0;2,04;671,04;58,65
24/04/2019 10:30;25,62;;;;2;;27,17;117,59;0;1,98;292,62;57,9
24/04/2019 11:30;14,72;3,15;;0,83;5;;28,86;122,53;0;2,37;772,92;50,69
24/04/2019 12:30;15,01;2,11;25,28;1,1;5;0,29;29,21;115,58;0;2,03;497,55;49,52
24/04/2019 13:30;19,76;2,33;29,03;0,74;4;0,22;29,97;96,1;0;1,69;652,75;47,24
24/04/2019 14:30;;3,73;25,97;0,76;;0,26;29,59;94,52;0;1,91;511,36;48,36
24/04/2019 15:30;11,66;1,17;31,45;0,59;11;0,24;29,86;110,5;0;1,72;325,33;47
24/04/2019 16:30;38,94;1,7;34,9;0,64;7;0,24;28,96;116,91;0;2,27;155,46;48,61
24/04/2019 17:30;26,19;6,78;35,45;0,56;;0,31;27,65;117,93;0;2,03;13,41;52,44
24/04/2019 18:30;28,92;9,91;14,06;0,72;;0,41;26,34;100,16;0;1,3;0,65;59,4
24/04/2019 19:30;29,05;13,01;12,1;0,59;10;0,44;25,56;107,23;0;1,21;0,82;62,52
24/04/2019 20:30;30,31;10,07;6,92;0,57;10;0,42;24,79;94,44;0;0,87;0,62;65,96
24/04/2019 21:30;51,19;8,08;5,95;0,38;9;0,42;24,32;112,37;0;1,44;1,28;67,62
24/04/2019 22:30;29,84;3,53;4,52;0,33;9;0,38;24,08;120,9;0;1,53;1,41;69,06
24/04/2019 23:30;37,9;2,49;5,82;0,2;13;0,33;23,61;106,19;0;1,5;1,51;70,86
25/04/2019 00:30;28,24;0,54;2,99;;9;0,19;23,37;116,59;0;1,69;1,77;71,08
25/04/2019 01:30;18,46;0,43;2,85;;8;0,19;23,12;119,36;0;1,86;2,83;72,37
25/04/2019 02:30;18,84;0,28;2,62;;8;0,2;22,6;116,47;0;1,8;1,68;75,36
25/04/2019 03:30;19,66;;2,57;;;0,21;22,3;114,98;0;1,58;1,98;76,58
25/04/2019 04:30;15,1;0,44;2,16;;5;0,18;22,02;106,9;0;1,64;2,19;77,63
25/04/2019 05:30;20,38;1,02;5,55;;5;0,23;22,05;114,19;0;1,94;3,33;76,84
25/04/2019 06:30;14,24;4,25;9,28;;7;0,3;21,96;120,57;0;1,78;17,03;77,88
25/04/2019 07:30;15,69;12,43;9,07;;7;0,6;22,85;116,39;0;2,2;106,59;73,11
25/04/2019 08:30;22,33;8,7;11,15;;4;0,44;24,61;117,71;0;2,58;333,92;65,64
25/04/2019 09:30;14,43;3,8;10,57;;7;0,34;25,07;117,5;0;2,58;330,19;64,37
25/04/2019 10:30;19,27;6,77;11,11;0,12;8;0,32;26,14;129,57;0;2,28;340,59;60,84
25/04/2019 11:30;13,58;2,92;18,63;;;0,26;27,01;121,13;0;2,58;465,33;56,41
25/04/2019 12:30;15,24;1,32;24,22;;;0,27;27,79;110,9;0;2,26;505,55;53,73
25/04/2019 13:30;17,38;1,64;25,02;;6;0,27;28,2;137,81;0;1,87;591,21;52,16
25/04/2019 14:30;18,56;2,09;22,86;;6;0,25;29,3;131,78;0;1,93;362,83;48,05
25/04/2019 15:30;23,06;2,11;25,77;;5;0,29;28,4;134,36;0;2,05;238,8;50,77
25/04/2019 16:30;30,57;2,56;30,3;;3;0,27;28,41;116,14;0;1,77;161,77;52,05
25/04/2019 17:30;28,83;8,06;28,77;0,1;6;0,36;26,91;126,57;0;1,93;13,39;58,11
25/04/2019 18:30;22,97;9,08;14,19;;7;0,36;25,99;108,75;0;1,48;2,65;63,43
25/04/2019 19:30;25,66;7,77;15,53;0,13;5;0,35;25,5;120,59;0;1,38;1,79;65,42
25/04/2019 20:30;33,52;7,17;10,5;;13;0,36;24,61;116,51;0;1,21;0,78;68,87
25/04/2019 21:30;26,24;4,88;8,96;;10;0,35;24,18;95,53;0;1,2;1,1;69,25
25/04/2019 22:30;30,52;3,02;5,38;;10;0,4;23,42;78,89;0;0,91;0,97;74,13
25/04/2019 23:30;22,61;3,56;2,92;0,1;15;0,35;22,77;100,52;0;0,62;0,72;77,46
26/04/2019 00:30;29,61;1,37;0,97;;9;0,18;22,28;87,87;0;0,73;1,56;78,14
26/04/2019 01:30;22,68;0,88;1,72;;10;0,17;22,09;100,55;0;0,63;1,02;78,93
26/04/2019 02:30;17,45;0,5;2;;7;0,2;21,62;126,19;0;0,94;1,5;81,92
26/04/2019 03:30;26,16;0,43;2,1;;7;0,16;21,55;112,84;0;1,37;1,75;82,78
26/04/2019 04:30;13,97;1,54;1,17;;8;0,14;21,45;114,62;0;1,49;1,8;83,23
26/04/2019 05:30;17,01;2,38;6,28;;7;0,2;21,84;127,67;0;2,04;1,99;79,66
26/04/2019 06:30;22,49;3,61;14,77;0,12;9;0,25;21,64;111,52;0;1,5;19,95;79,46
26/04/2019 07:30;26,16;11,98;14,06;0,39;10;0,38;23,72;104,04;0;2,12;198,36;71,81
26/04/2019 08:30;21,5;8,27;11,67;1,03;7;0,36;26,07;111,79;0;1,85;446,62;63,32
26/04/2019 09:30;22,68;5,03;12,05;1,04;6;0,26;27,5;112,01;0;2,13;687,37;57,98
26/04/2019 10:30;29,89;3,55;16,29;0,86;7;0,21;28,71;107,22;0;2,25;842,96;52,87
26/04/2019 11:30;16,51;1,7;25,05;0,88;8;0,17;29,81;123,83;0;2,09;830,19;45,92
26/04/2019 12:30;16,97;1,47;29,41;0,91;5;0,16;30,59;113,96;0;2,2;916,15;42,24
26/04/2019 13:30;16,96;1,31;32,56;0,75;2;0,21;31,18;108,53;0;2,04;813,86;41,13
26/04/2019 14:30;17,75;1,43;29,9;0,79;;0,15;30,66;119,19;0;2,32;662,24;42,45
26/04/2019 15:30;13,97;1,14;33,36;0,77;;0,18;30,53;104,9;0;2,19;396,91;43,54
26/04/2019 16:30;22,83;2,67;36,82;0,92;3;0,22;29,46;117,55;0;2,13;154,4;46,7
26/04/2019 17:30;31,51;6,97;40,18;0,96;7;0,31;27,73;120,89;0;2,18;12,3;54,3
26/04/2019 18:30;25,69;12,31;19,71;0,94;10;0,36;26,4;114,65;0;2,43;1,17;58,54
26/04/2019 19:30;32,96;7,88;20,04;0,91;11;0,3;25,41;129,08;0;2,42;1,73;65,35
26/04/2019 20:30;31,26;3,52;16,81;0,58;7;0,25;24,9;118,09;0;2,25;2,3;67,17
26/04/2019 21:30;32,42;3,2;10,77;0,37;6;0,23;24,37;118,18;0;1,6;1,13;66,81
26/04/2019 22:30;19,21;2,22;7,7;0,25;7;0,25;23,78;129,06;0;1,41;1,32;67,45
26/04/2019 23:30;27,43;1,68;6,29;0,27;5;0,22;23,78;119,64;0;1,44;1,26;64,61
27/04/2019 00:30;28,07;0,41;2,83;0,27;5;0,21;23,43;98,3;0;1,12;0,94;65,59
27/04/2019 01:30;18,3;1,34;1,78;0,28;6;0,26;22,7;115,08;0;1,22;0,98;70,83
27/04/2019 02:30;15,43;1,76;1,03;0,27;4;0,23;22,37;103,5;0;1,13;1,38;72,29
27/04/2019 03:30;8,67;0,59;2,31;0,23;5;0,21;22,28;119,81;0;1,3;1,36;73,43
27/04/2019 04:30;6,71;0,52;2,07;0,24;5;0,2;21,64;110,49;0;0,85;1,29;76,92
27/04/2019 05:30;15,89;1,46;5,2;0,65;8;0,25;21,59;112,25;0;1,18;1,95;77,94
27/04/2019 06:30;10,23;4,4;12,69;1,25;9;0,34;21,67;111,52;0;1,63;19,73;78,42
27/04/2019 07:30;18,8;11,13;13,73;2,23;7;0,43;23,98;107,21;0;1,96;197,24;70,69
27/04/2019 08:30;15,54;5,34;15,89;1,86;5;0,3;25,63;114,12;0;2,52;438,38;64,54
27/04/2019 09:30;16,3;3,16;14,35;1,82;2;0,23;27,5;119,96;0;1,85;695,56;58,63
27/04/2019 10:30;9,56;1,88;19,53;1,65;4;0,23;29,13;89,22;0;1,5;763,21;52,84
27/04/2019 11:30;22,53;2,09;27,69;1,59;5;0,21;30,38;27,37;0;1,52;939,59;45,83
27/04/2019 12:30;12,57;1,56;32,85;1,67;2;0,24;31,16;30,81;0;1,26;734,52;42,3
27/04/2019 13:30;12;1,85;34,03;1,72;4;0,24;32,16;75,79;0;1,24;747,98;38,79
27/04/2019 14:30;16,94;2,91;28,39;1,77;5;0,26;30,81;105,11;0;1,45;371,8;40,62
27/04/2019 15:30;24,74;4,46;27,59;1,57;4;0,26;30,56;6,68;0;1,1;242,25;42,75
27/04/2019 16:30;22,43;3,47;29,79;1,77;7;0,23;29,5;117,64;0;2,4;170,64;50,64
27/04/2019 17:30;14,99;3,87;27,78;1,96;9;0,23;27,44;120,25;0;2,06;14,27;58,53
27/04/2019 18:30;28,55;4,7;11,55;1,35;7;0,29;26,28;116,56;0;1,92;1,11;61,02
27/04/2019 19:30;24,36;4,34;13,44;1,37;10;0,3;25,63;112,48;0;1,41;1,03;61,07
27/04/2019 20:30;32,39;4,1;9,84;1,03;9;0,28;25,05;118,05;0;1,38;1,13;63,77
27/04/2019 21:30;33,31;5,55;4,66;0,95;12;0,33;24,47;116,51;0;1,24;1,33;66,56
27/04/2019 22:30;23,77;3,1;4,41;0,53;12;0,37;24,14;97,36;0;1,09;1,37;67,77
27/04/2019 23:30;23,6;1,9;4,28;0,57;10;0,3;23,77;108,71;0;0,96;1,38;69,44
28/04/2019 00:30;24,56;0,9;1,74;0,26;8;0,25;23,2;92,94;0;0,95;1,6;72,51
28/04/2019 01:30;13,38;1,17;1,54;0,25;6;0,29;22,98;107,9;0;1,02;1,54;73,72
28/04/2019 02:30;13,43;1,18;1,46;0,28;8;0,28;22,53;;0;0,91;1,46;76,27
28/04/2019 03:30;23,89;0,57;1,71;0,24;5;0,25;22,07;107,87;0;1,01;1,82;78,65
28/04/2019 04:30;12,99;0,4;1,57;0,27;;0,24;21,78;88,35;0;0,78;1,66;79,94
28/04/2019 05:30;19,55;2,06;3,23;0,62;5;0,26;21,39;125,27;0;0,53;1,46;82,24
28/04/2019 06:30;;5,41;4,41;1,29;;0,3;21,13;81,36;0;0,62;18,56;84,24
28/04/2019 07:30;17,49;11,4;8,25;2,26;8;0,41;25,09;98,36;0;0,78;189,1;68,04
28/04/2019 08:30;10,41;7,14;9,71;1,9;6;0,41;27,67;106,57;0;1,24;422,14;56,94
28/04/2019 09:30;14,52;2,17;11,12;1,66;4;0,28;29,32;58,14;0;1,05;659,57;51,41
28/04/2019 10:30;12,22;2,44;15,87;1,61;3;;30,76;343,91;0;1,63;822,31;47,2
28/04/2019 11:30;8,86;4,91;28,44;1,56;5;0,25;32,05;337,03;0;1,66;922,4;44,28
28/04/2019 12:30;17,37;5,56;30,33;1,85;9;0,25;31,49;339,39;0;1,76;427,57;45,96
28/04/2019 13:30;26,15;7,34;28,95;1,8;9;0,28;31,98;330,77;0;1,89;716,31;43,84
28/04/2019 14:30;16,19;3,33;25,92;1,56;10;0,27;32,35;330,14;0;2,2;496,76;41,02
28/04/2019 15:30;33,85;3,54;22,89;1,7;8;0,27;31,91;323,67;0;2,19;360,48;41,6
28/04/2019 16:30;18,49;4,44;20,98;1,88;7;0,29;31,07;310,46;0;2,58;150,79;40,94
28/04/2019 17:30;9,58;9,54;18,93;2,07;7;0,33;29,25;324,58;0;1,79;13,37;46,11
28/04/2019 18:30;27,62;14,14;7,17;2,23;13;0,43;27,78;339,76;0;0,92;0,44;52,37
28/04/2019 19:30;35,45;17,61;6,18;2,38;17;0,58;26,76;324,05;0;0,84;0,84;56,46
28/04/2019 20:30;47,4;13,58;4,6;1,85;18;0,74;25,64;350,8;0;0,27;0,73;61,99
28/04/2019 21:30;60,4;10,22;3,08;1,51;12;0,85;24,81;81,33;0;0,15;0,82;65,74
28/04/2019 22:30;47,97;5,71;2,85;1,23;26;1,11;24,57;110,25;0;0,57;1,16;67,96
28/04/2019 23:30;68,8;5,37;2,12;1,04;24;1,23;24,19;101,47;0;0,61;1,84;69,87
29/04/2019 00:30;60,86;2,17;0,96;0,5;17;0,51;24,21;121,35;0;0,74;1,55;69,86
29/04/2019 01:30;55,19;2,11;0,93;0,41;13;0,28;23,28;125,46;0;0,45;1,52;74,3
29/04/2019 02:30;46,42;1,7;0,83;0,35;15;0,09;22,79;120,62;0;0,38;2,52;75,77
29/04/2019 03:30;31,78;1,77;0,92;0,33;15;;22,71;265,15;0,8;1,02;7,12;84,15
29/04/2019 04:30;43,6;2,04;0,82;0,4;14;;22,72;315,58;0;1,31;7,21;83,77
29/04/2019 05:30;37,16;4,44;2,01;0,83;13;0,02;22,42;44,53;0;0,78;5,75;84,45
29/04/2019 06:30;36,62;7,57;5,49;1,84;13;0,21;22,12;112,75;0;0,51;18,46;84,55
29/04/2019 07:30;31,54;17,57;7,98;4,15;23;0,52;25,2;21,48;0;0,72;176,45;71,36
29/04/2019 08:30;47,23;26,29;4,93;3,43;12;0,37;27,16;351,79;0;1,08;347,3;61,42
29/04/2019 09:30;38,43;28,26;4,56;2,76;8;0,36;28,55;0,72;0;1,6;490,94;54,93
29/04/2019 10:30;50,79;21,2;9,06;2,59;10;0,07;30,52;300,78;0;2,27;754,36;47,28
29/04/2019 11:30;31,49;22,77;12,72;2,91;10;0,01;30,97;293,37;0;2,24;620,28;45,14
29/04/2019 12:30;46,81;25,9;18;2,61;9;0,02;31,06;301,32;0;2,88;553,32;45,37
29/04/2019 13:30;26,95;24,84;14,75;2,47;9;0,01;30,75;297,28;0;3,08;560,71;46,17
29/04/2019 14:30;28;27,64;7,31;2,6;6;;30,34;299,48;0;3,29;379,3;45,11
29/04/2019 15:30;19,01;27,88;8,11;2,22;4;;30,73;292,39;0;2,3;374,21;42,85
29/04/2019 16:30;23,88;29,21;8,05;2,22;13;;29,85;298,78;0;2,44;140,94;45,3
29/04/2019 17:30;42,3;36,81;6,3;2,83;10;0,04;28,1;290,89;0;2,03;10,71;54,79
29/04/2019 18:30;52,99;33,21;3,16;3,25;15;0,19;26,81;299,22;0;1,44;2,48;61,63
29/04/2019 19:30;33,77;28,12;4,19;2,62;10;0,26;26,45;253,16;0;1,22;2,13;61,79
29/04/2019 20:30;41,61;17,09;3,95;1,41;8;0,02;25,88;296,59;0;0,8;1,37;61,2
29/04/2019 21:30;39,37;13,48;2,39;1,14;12;;25,03;317,54;0;0,54;1,13;63,35
29/04/2019 22:30;31,06;7,03;1,94;0,54;11;;24,44;92,79;0;0,76;0,8;67,23
29/04/2019 23:30;32,28;4,89;2,85;0,55;8;;24,07;116,41;0;1,15;1,41;68,29
30/04/2019 00:30;18,22;1,04;2,33;0,26;5;0,16;23,86;118,66;0;0,94;0,86;66,14
30/04/2019 01:30;16,03;2,45;0,9;0,23;8;0,26;22,93;97,06;0;0,7;0,84;71,32
30/04/2019 02:30;21,42;1,61;1,52;0,23;8;0,27;22,17;121,53;0;0,88;1,58;76,49
30/04/2019 03:30;22,37;0,31;3,17;0,2;9;0,19;22,7;136,86;0;1,87;1,48;73,07
30/04/2019 04:30;12,12;;3,66;0,21;6;0,15;22,12;118,98;0;1,5;1,21;73,83
30/04/2019 05:30;20,67;0,42;9,75;0,48;7;0,22;21,94;124,46;0;1,65;1,82;73,12
30/04/2019 06:30;16,24;3,21;21,36;0,95;9;0,26;21,93;137,57;0;2,15;17,4;72,6
30/04/2019 07:30;22,05;17,98;16,01;1,96;7;0,43;24,07;123,14;0;1,89;187,35;65,28
30/04/2019 08:30;21,88;12,05;14,55;1,78;12;0,29;26,19;145,89;0;1,85;418,1;57,72
30/04/2019 09:30;26,27;11,49;12,75;1,41;7;0,31;28,14;125,52;0;2,08;659,31;52,13
30/04/2019 10:30;20,72;2,62;20,18;1,29;5;0,26;28,64;119,92;0;2,4;811,57;52,59
30/04/2019 11:30;24,27;1,37;27,93;1,23;6;0,25;29,3;112,57;0;2,24;847,87;50,04
30/04/2019 12:30;20,24;1,66;34,96;1,18;5;0,25;29,97;106,31;0;1,6;542,51;46,42
30/04/2019 13:30;19,14;4,1;36,4;1,2;9;0,29;31,14;41,53;0;1,49;752,45;43,06
30/04/2019 14:30;26,72;4,3;34,81;1,25;14;0,28;30,26;88,6;0;1,47;433,72;44,52
30/04/2019 15:30;18,29;2;39,65;1,35;10;0,25;29,67;132,15;0;1,65;150,73;45,68
30/04/2019 16:30;21,04;7,52;39,01;1,44;7;0,3;28,67;131,34;0;2,08;71,66;48,14
30/04/2019 17:30;35,53;14,66;35,83;1,6;11;0,39;27,67;115,64;0;2,04;16,01;55,33
30/04/2019 18:30;46,12;13,47;16,62;1,32;15;0,43;26,06;120;0;2,29;1,25;63,48
30/04/2019 19:30;35,27;8,22;24,45;1,05;12;0,43;25,34;127,98;0;2,09;1,89;65,34
30/04/2019 20:30;32,97;4,04;19,87;0,91;9;0,35;24,9;121,33;0;2,44;2,15;67,15
30/04/2019 21:30;27,67;2,9;12,84;0,6;10;0,29;24,26;126,47;0;1,98;1,49;71,76
30/04/2019 22:30;28,15;1,75;9,16;0,34;10;0,32;23,81;117,83;0;1,69;1,54;73,43
30/04/2019 23:30;25,6;1,13;8,46;0,24;11;0,29;23,51;120,39;0;1,71;1,56;74,44
01/05/2019 00:30;22,44;0,28;3,7;;8;0,2;23,09;121,24;0;1,89;1,97;76,99
01/05/2019 01:30;32,8;0,56;3,55;;9;0,22;22,85;120,5;0;1,57;1,71;78,05
01/05/2019 02:30;16,95;0,26;3,69;;9;0,2;22,54;119,71;0;1,5;1,89;79,17
01/05/2019 03:30;31,98;0,17;3,83;;8;0,18;22,47;113,57;0;1,6;2,2;78,73
01/05/2019 04:30;17,47;0,17;3,77;;6;0,17;22,27;111,83;0;1,41;2,1;79,62
01/05/2019 05:30;15,08;1,59;8,35;;4;0,2;22,11;119,96;0;1,29;2,18;80,27
01/05/2019 06:30;19,76;3,87;17,95;0,12;3;0,22;22,11;113,49;0;1,31;26,99;80,3
01/05/2019 07:30;11,58;3,86;27,29;0,11;6;0,32;24,3;110,08;0;1,77;183,57;71,9
01/05/2019 08:30;18,77;1,73;22,32;;5;0,23;26,4;121,23;0;1,94;419,59;63,82
01/05/2019 09:30;12,21;0,75;17,73;0,11;3;0,24;27,9;113,94;0;1,85;620,01;58,04
01/05/2019 10:30;19,62;0,44;21,45;0,1;5;0,22;29,14;54,07;0;1,64;652,56;54,25
01/05/2019 11:30;10,22;2,75;26,82;;10;0,26;29,43;93,36;0;1,48;596,25;51,78
01/05/2019 12:30;21,75;0,43;37,97;0,19;6;0,25;30,06;10,98;0;1,36;511,76;48,06
01/05/2019 13:30;25,5;0,59;41,59;0,1;6;0,28;31,35;22,79;0;1,51;795,17;43,78
01/05/2019 14:30;20,74;2,03;37,13;0,28;9;0,25;30,57;18,19;0;1,45;282,28;44,99
01/05/2019 15:30;23,01;1,75;36,83;0,25;8;0,28;31,14;333,92;0;1,58;326,27;42,3
01/05/2019 16:30;28,23;11,65;27,64;0,31;10;0,33;29,91;319,88;0;1,59;107,23;44,95
01/05/2019 17:30;30,56;11,18;34,65;0,23;12;0,32;28,37;330,72;0;1,02;12,86;50,64
01/05/2019 18:30;35,17;9,28;16,38;0,25;9;0,35;26,69;83,97;0;0,56;0,57;59,2
01/05/2019 19:30;45,57;10,55;13,1;0,44;14;0,41;26,17;106,65;0;1,06;0,84;65,37
01/05/2019 20:30;41,85;5,8;10,93;0,34;10;0,34;25,43;117,77;0;1,5;1,41;68,33
01/05/2019 21:30;48,72;3,06;9,37;0,17;10;0,27;24,9;116,91;0;1,64;1,7;70,05
01/05/2019 22:30;29,72;0,82;8,28;;8;0,25;24,42;114,43;0;1,57;1,97;72,81
01/05/2019 23:30;29,31;0,94;6,32;;8;0,26;23,98;110,94;0;1,3;1,89;74,83
02/05/2019 00:30;23,03;0,32;3,05;;9;0,2;23,77;113,5;0;1,62;2,88;76,52
02/05/2019 01:30;24,23;0,13;3,04;;9;0,24;23,44;113,98;0;1,44;3,21;78,85
02/05/2019 02:30;20,85;0,29;2,66;;7;0,22;23,54;112,86;0;0,93;3,87;78,13
02/05/2019 03:30;27,86;0,89;2,33;;7;0,21;23,46;116,96;0;1,26;2,79;78,59
02/05/2019 04:30;25,33;0,98;1,79;;9;0,21;22,86;117,71;0;1,5;2,72;81,72
02/05/2019 05:30;14,18;1,91;5,2;;7;0,19;22,52;106,63;0;0,99;2,73;83,66
02/05/2019 06:30;22,15;5,52;9,75;0,13;6;0,29;22,65;113,68;0;1,22;25,35;82,72
02/05/2019 07:30;27,27;13,82;9,18;0,31;7;0,45;24,25;114,22;0;1,45;153,38;76,01
02/05/2019 08:30;32,43;8,99;11,87;0,13;8;0,47;25,73;109,18;0;1,48;278,39;69,47
02/05/2019 09:30;19,21;7,49;10,98;0,13;6;0,48;27,52;122,96;0;1,52;475,28;62,34
02/05/2019 10:30;22,27;3,47;16,82;0,22;8;0,3;28,53;79,71;0;1,21;441,55;58,86
02/05/2019 11:30;30,92;5,49;28,33;0,41;13;0,3;29,63;354,2;0;1,19;382,31;54,86
02/05/2019 12:30;34,78;12,99;30,06;0,57;13;0,33;30,07;333,23;0;1,5;463,74;53,13
02/05/2019 13:30;24,84;7,37;37,9;0,28;7;0,41;30,53;6,25;0;1,65;483,2;51,21
02/05/2019 14:30;36,35;15,92;23,57;0,39;14;0,44;25,38;130,49;9,6;1,3;172,27;81,62
02/05/2019 15:30;39,58;16,48;24,86;0,39;13;0,5;26,82;135,32;0;1,01;229,21;73,76
02/05/2019 16:30;47,14;14,37;27,67;0,57;9;0,55;26,29;109,84;0;1,61;45,42;72,88
02/05/2019 17:30;44,35;13,62;31,7;0,55;9;0,51;25,04;111;0;1,73;3,84;77,63
02/05/2019 18:30;37,08;15,6;9,26;0,41;8;0,46;23,72;119,34;1,4;1,4;4,04;86,25
02/05/2019 19:30;30,87;13,39;9,51;0,32;14;0,45;22,98;106,71;1,8;1,14;4,96;91,79
02/05/2019 20:30;30,23;8,26;8,59;0,3;11;0,38;22,87;112,98;0;1,09;5,91;92,09
02/05/2019 21:30;20,94;5,6;5,64;0,1;7;0,33;22,47;33,84;0;0,8;5,06;92,4
02/05/2019 22:30;19,91;4,99;2,53;0,13;7;0,38;22,1;61,25;0;0,34;5,44;94,17
02/05/2019 23:30;30,08;4,86;2,51;;12;0,42;22,2;109,14;0;0,58;5,06;94,85
03/05/2019 00:30;32,49;1,75;0,76;;10;0,27;22,26;82,45;0;0,54;5,05;94,78
03/05/2019 01:30;33,41;1,98;0,77;;11;0,3;22,1;118,68;0;0,53;4,51;94,65
03/05/2019 02:30;21,86;2,49;0,86;0,19;14;0,58;21,77;94,91;0;0,43;2,92;95,97
03/05/2019 03:30;27,92;2,15;0,69;0,12;10;0,41;21,43;100,48;0;0,56;2,8;96,97
03/05/2019 04:30;28,34;1,21;1,14;;;0,2;21,33;120,59;0;1,13;2,73;94,81
03/05/2019 05:30;18,5;2,12;4,27;0,14;8;0,14;21,46;103,3;0;1,4;3,17;90,73
03/05/2019 06:30;21,79;5,77;7,72;0,5;8;0,23;21,45;120,8;0;0,8;17,51;91,08
03/05/2019 07:30;23,53;16,91;6,03;2,66;11;0,47;22,67;111,33;0;1,47;94,83;83,92
03/05/2019 08:30;19,6;15,4;5,94;1;7;0,48;25,26;111,72;0;1,42;343,79;74,31
03/05/2019 09:30;27,6;9,04;8,33;0,5;7;0,41;26,82;114,37;0;1,76;471,54;67,97
03/05/2019 10:30;19,04;4,57;14,72;0,38;5;0,2;28,17;120,87;0;1,34;609,4;61,4
03/05/2019 11:30;20,88;3,76;24,23;0,47;4;0,23;29,43;88,05;0;1,24;569,37;56,5
03/05/2019 12:30;20,13;4,85;32,27;0,41;10;0,26;29,21;69,3;0;1,07;350,12;55,71
03/05/2019 13:30;22,75;4,15;37,73;0,3;8;0,23;29,74;75,58;0;1,24;442,83;53,11
03/05/2019 14:30;22,34;4,76;36,13;0,35;16;0,27;29,35;109,99;0;0,97;241,79;53,16
03/05/2019 15:30;28,91;5,55;38,4;0,45;10;0,29;29,03;115,74;0;0,92;99,46;54,89
03/05/2019 16:30;32,55;7,96;37,57;0,36;11;0,3;27,91;121,16;0;1,49;28,96;61,27
03/05/2019 17:30;19,88;11,85;29,99;0,71;13;0,33;26,85;112,94;0,2;1,36;4,85;68,83
03/05/2019 18:30;45,1;17,37;6,19;0,72;13;0,38;25,05;116,81;0,6;1,04;2,99;82,08
03/05/2019 19:30;33,99;15,16;6,69;0,59;10;0,36;24,57;129,27;0;1,18;5,97;83,46
03/05/2019 20:30;33,15;9,36;6,66;0,28;8;0,35;24,5;107,54;0;1,2;6,67;80,39
03/05/2019 21:30;46,96;7;5,66;0,38;8;0,35;24,12;115;0;0,78;4,06;81,87
03/05/2019 22:30;24,75;4,86;2,69;0,28;14;0,34;23,87;116,55;0;0,88;2,76;81,87
03/05/2019 23:30;28,99;3,37;4,21;0,15;12;0,28;23,48;112,46;0;0,73;2,09;84,12
04/05/2019 00:30;26,91;1,16;1,44;;8;0,24;23,03;91,87;0;0,78;1,72;86,51
04/05/2019 01:30;23,12;1,29;1,09;;13;0,25;22,49;110,88;0;0,89;2,07;89,38
04/05/2019 02:30;31,54;1,23;0,98;;9;0,3;22,44;93,4;0;0,74;2,49;88,89
04/05/2019 03:30;24,2;0,95;1,83;0,11;7;0,2;22,5;105,59;0;0,96;;87,31
04/05/2019 04:30;31,83;0,45;1,99;;9;0,21;22,18;118,22;0;0,77;2,38;88,48
04/05/2019 05:30;22,98;1,07;4,72;0,25;10;0,2;21,9;118,45;0;0,99;2,38;89,2
04/05/2019 06:30;21,7;4,62;9,12;0,42;11;0,28;21,95;117,25;0;1,06;23,51;88,59
04/05/2019 07:30;28,14;10,53;12,93;0,71;17;0,48;23,71;121,79;0;1,3;128,66;80,57
04/05/2019 08:30;25,86;7,14;15,34;0,53;;0,31;26,61;121,15;0;2,21;395,78;67,49
04/05/2019 09:30;17,44;5,21;13,84;0,52;10;0,21;28,18;93,53;0;1,6;607,65;62,65
04/05/2019 10:30;20,09;3,77;17,73;0,62;10;0,2;29,14;136,14;0;1,94;720,13;57,14
04/05/2019 11:30;16,53;3,94;24,76;0,55;9;0,18;28,58;118,04;0;1,91;350,89;57,57
04/05/2019 12:30;15,61;1,67;30,96;0,4;9;0,16;29,23;85,54;0;1,3;337,51;53,9
04/05/2019 13:30;9,51;5,14;26,08;0,27;6;0,23;28,6;55,57;0;1,53;365,13;57,69
04/05/2019 14:30;33,71;4,23;24,87;0,17;8;0,17;29,28;101,91;0;1,67;525,56;56,43
04/05/2019 15:30;25,86;1,27;29,19;0,23;7;0,16;28,86;111,81;0;1,9;217,89;57,24
04/05/2019 16:30;23,56;2,15;30,62;0,37;6;0,19;27,56;110,99;0;1,75;57,42;61,83
04/05/2019 17:30;25,13;7;31,56;0,25;10;0,19;26,36;117,5;0;2,15;12,02;67,43
04/05/2019 18:30;27,91;7,11;15,51;0,3;13;0,21;25,65;121,84;0;1,66;2,5;70,37
